frame,tracker_id,vehicle_class,speed,acceleration,distance_to_nearest,direction_change,avg_traffic_speed,relative_speed
172,13,car,62,2.0,115.16,20.92,48.08,13.92
173,13,car,62,0.0,117.52,10.9,49.2,12.8
174,13,car,63,1.0,119.84,14.17,49.5,13.5
175,13,car,62,-1.0,122.61,8.04,50.12,11.88
176,13,car,64,2.0,124.52,16.61,50.36,13.64
177,13,car,63,-1.0,126.26,25.32,50.16,12.84
178,13,car,63,0.0,134.63,8.31,52.39,10.61
179,13,car,64,1.0,132.02,19.5,53.13,10.87
180,13,car,64,0.0,134.01,17.04,50.71,13.29
181,13,car,65,1.0,136.99,2.43,46.26,18.74
182,13,car,63,-2.0,140.21,6.24,45.43,17.57
183,13,car,65,2.0,142.79,9.61,47.91,17.09
184,13,car,66,1.0,145.7,6.38,46.22,19.78
185,13,car,67,1.0,148.94,1.87,48.41,18.59
186,13,car,67,0.0,151.81,0.91,45.85,21.15
187,13,car,68,1.0,156.18,3.64,45.55,22.45
188,13,car,67,-1.0,159.5,3.17,46.79,20.21
189,13,car,67,0.0,164.04,0.15,46.11,20.89
190,13,car,68,1.0,168.6,4.39,44.25,23.75
191,13,car,70,2.0,171.72,1.29,46.53,23.47
192,13,car,71,1.0,174.17,0.2,49.79,21.21
193,13,car,70,-1.0,176.69,13.4,48.74,21.26
194,13,car,71,1.0,181.12,7.96,53.19,17.81
195,13,car,71,0.0,185.16,12.77,53.23,17.77
196,13,car,72,1.0,190.07,2.48,53.14,18.86
197,13,car,71,-1.0,194.15,14.5,49.65,21.35
198,13,car,73,2.0,198.7,13.0,48.87,24.13
199,13,car,73,0.0,203.57,11.54,48.04,24.96
200,13,car,73,0.0,208.09,0.39,50.05,22.95
201,13,car,75,2.0,213.89,7.65,50.14,24.86
202,13,car,75,0.0,218.17,7.5,49.23,25.77
203,13,car,76,1.0,222.99,9.47,47.5,28.5
205,13,car,78,1.0,234.39,1.14,46.65,31.35
206,13,car,79,1.0,240.02,5.89,49.45,29.55
207,13,car,80,1.0,246.13,6.59,49.68,30.32
208,13,car,81,1.0,252.88,0.28,45.83,35.17
209,13,car,81,0.0,258.54,2.82,45.09,35.91
210,13,car,82,1.0,266.48,2.89,43.0,39.0
211,13,car,82,0.0,273.29,0.63,44.78,37.22
212,13,car,84,2.0,280.12,0.58,44.0,40.0
213,13,car,85,1.0,290.18,1.33,43.52,41.48
214,13,car,85,0.0,297.36,10.91,46.24,38.76
215,13,car,85,0.0,304.58,10.98,45.64,39.36
216,13,car,86,1.0,313.72,0.83,45.0,41.0
217,13,car,87,1.0,321.94,1.87,47.65,39.35
218,13,car,88,1.0,332.4,7.4,46.22,41.78
219,13,car,90,2.0,343.5,10.76,46.04,43.96
220,13,car,89,-1.0,353.47,3.72,43.6,45.4
221,13,car,92,3.0,364.65,2.55,43.76,48.24
222,13,car,91,-1.0,376.75,6.0,42.15,48.85
223,13,car,93,2.0,388.13,6.52,41.96,51.04
224,13,car,94,1.0,401.79,1.62,41.35,52.65
225,13,car,94,0.0,414.9,3.71,40.77,53.23
226,13,car,94,0.0,426.7,5.56,40.85,53.15
227,13,car,95,1.0,443.39,12.78,41.04,53.96
228,13,car,97,2.0,459.18,4.09,40.77,56.23
229,13,car,98,1.0,475.29,0.05,40.38,57.62
230,13,car,99,1.0,492.31,0.22,39.96,59.04
16,14,truck,7,0.0,25.49,56.53,52.05,-45.05
17,14,truck,7,0.0,25.99,45.55,48.29,-41.29
18,14,truck,6,-1.0,26.09,48.26,47.76,-41.76
19,14,truck,7,1.0,25.72,6.48,47.9,-40.9
20,14,truck,8,1.0,24.38,67.08,47.62,-39.62
21,14,truck,8,0.0,23.99,49.94,47.57,-39.57
22,14,truck,8,0.0,23.5,22.72,46.6,-38.6
23,14,truck,8,0.0,23.12,3.52,50.27,-42.27
24,14,truck,7,-1.0,22.39,23.86,51.52,-44.52
25,14,truck,8,1.0,27.06,50.42,53.24,-45.24
26,14,truck,6,-2.0,22.15,48.66,51.48,-45.48
27,14,truck,9,3.0,45.99,124.83,55.14,-46.14
28,14,truck,9,0.0,21.64,117.3,53.27,-44.27
29,14,truck,8,-1.0,18.63,114.24,53.05,-45.05
30,14,truck,7,-1.0,19.8,152.0,53.5,-46.5
31,14,truck,9,2.0,16.3,150.07,53.7,-44.7
32,14,truck,10,1.0,14.23,7.05,53.95,-43.95
33,14,truck,10,0.0,14.64,107.72,56.47,-46.47
34,14,truck,8,-2.0,12.93,77.36,56.79,-48.79
35,14,truck,8,0.0,6.94,39.88,58.21,-50.21
36,14,truck,9,1.0,24.02,8.02,54.68,-45.68
37,14,truck,10,1.0,23.94,14.61,51.65,-41.65
38,14,truck,10,0.0,23.92,178.88,51.7,-41.7
39,14,truck,11,1.0,23.75,171.73,50.95,-39.95
40,14,truck,12,1.0,23.78,13.18,50.0,-38.0
41,14,truck,13,1.0,24.05,0.0,48.0,-35.0
42,14,truck,14,1.0,23.91,0.0,47.95,-33.95
43,14,truck,15,1.0,23.52,25.98,49.05,-34.05
44,14,truck,15,0.0,23.81,0.0,49.94,-34.94
45,14,truck,14,-1.0,24.14,0.0,50.94,-36.94
46,14,truck,14,0.0,23.96,135.32,53.28,-39.28
47,14,truck,15,1.0,23.92,102.65,50.21,-35.21
48,14,truck,15,0.0,23.94,164.71,50.0,-35.0
49,14,truck,15,0.0,24.14,17.76,49.95,-34.95
50,14,truck,15,0.0,24.25,3.18,51.67,-36.67
53,14,truck,15,0.0,24.14,7.43,52.41,-37.41
54,14,truck,15,0.0,23.98,107.87,49.63,-34.63
55,14,truck,16,1.0,24.18,16.09,49.63,-33.63
56,14,truck,16,0.0,24.38,20.72,50.44,-34.44
57,14,truck,17,1.0,24.89,51.17,49.95,-32.95
58,14,truck,17,0.0,25.01,71.51,49.11,-32.11
59,14,truck,17,0.0,24.66,9.43,49.67,-32.67
60,14,truck,17,0.0,24.49,34.27,48.95,-31.95
61,14,truck,17,0.0,23.96,41.95,46.33,-29.33
62,14,truck,16,-1.0,23.82,38.81,45.78,-29.78
63,14,truck,16,0.0,18.99,25.59,45.33,-29.33
64,14,truck,16,0.0,19.26,16.65,44.58,-28.58
65,14,truck,16,0.0,19.67,39.9,44.95,-28.95
66,14,truck,16,0.0,19.57,61.96,43.89,-27.89
67,14,truck,16,0.0,19.25,30.81,44.84,-28.84
68,14,truck,17,1.0,18.4,11.58,44.63,-27.63
69,14,truck,16,-1.0,17.76,17.4,44.84,-28.84
70,14,truck,16,0.0,17.17,32.2,44.42,-28.42
71,14,truck,15,-1.0,17.02,28.94,44.53,-29.53
72,14,truck,15,0.0,17.54,62.26,44.05,-29.05
73,14,truck,12,-3.0,18.1,60.83,43.53,-31.53
74,14,truck,15,3.0,17.96,123.67,43.95,-28.95
75,14,truck,18,3.0,17.36,72.61,41.2,-23.2
76,14,truck,19,1.0,17.9,35.62,43.37,-24.37
77,14,truck,19,0.0,17.83,35.9,44.81,-25.81
78,14,truck,19,0.0,17.08,52.42,44.9,-25.9
79,14,truck,17,-2.0,16.36,20.35,44.67,-27.67
80,14,truck,16,-1.0,16.42,139.91,44.19,-28.19
81,14,truck,15,-1.0,16.51,5.91,44.19,-29.19
82,14,truck,14,-1.0,16.42,13.08,43.71,-29.71
83,14,truck,13,-1.0,16.63,32.93,43.81,-30.81
84,14,truck,15,2.0,20.07,90.77,43.95,-28.95
85,14,truck,16,1.0,19.52,6.75,43.71,-27.71
86,14,truck,17,1.0,19.33,5.18,43.67,-26.67
87,14,truck,17,0.0,19.18,47.33,44.14,-27.14
88,14,truck,16,-1.0,19.02,31.76,43.5,-27.5
89,14,truck,16,0.0,18.84,41.46,43.23,-27.23
90,14,truck,15,-1.0,17.61,77.39,43.73,-28.73
91,14,truck,14,-1.0,17.78,21.96,42.95,-28.95
92,14,truck,12,-2.0,17.63,1.7,42.73,-30.73
93,14,truck,11,-1.0,17.8,46.08,37.23,-26.23
94,14,truck,11,0.0,17.82,0.0,36.64,-25.64
95,14,truck,13,2.0,17.64,0.0,36.04,-23.04
96,14,truck,16,3.0,18.06,40.27,36.86,-20.86
97,14,truck,20,4.0,17.83,9.07,39.85,-19.85
98,14,truck,18,-2.0,17.97,59.75,38.19,-20.19
99,14,truck,15,-3.0,17.92,0.41,37.95,-22.95
100,14,truck,13,-2.0,17.53,45.68,37.62,-24.62
101,14,truck,11,-2.0,17.58,23.41,35.86,-24.86
102,14,truck,10,-1.0,17.69,25.42,35.77,-25.77
103,14,truck,13,3.0,17.57,6.62,37.48,-24.48
104,14,truck,15,2.0,17.3,73.27,37.67,-22.67
105,14,truck,17,2.0,18.45,18.89,42.8,-25.8
106,14,truck,18,1.0,19.5,101.85,41.05,-23.05
107,14,truck,18,0.0,20.31,15.25,41.24,-23.24
108,14,truck,17,-1.0,19.35,164.1,41.24,-24.24
17,15,car,67,-3.0,22.07,52.0,48.29,18.71
18,15,car,66,-1.0,23.66,130.67,47.76,18.24
19,15,car,66,0.0,23.9,75.71,47.9,18.1
20,15,car,64,-2.0,23.57,47.38,47.62,16.38
21,15,car,70,6.0,23.93,46.26,47.57,22.43
22,15,car,70,0.0,23.68,7.23,46.6,23.4
23,15,car,72,2.0,24.51,24.09,50.27,21.73
24,15,car,69,-3.0,25.63,125.33,51.52,17.48
25,15,car,72,3.0,24.47,78.89,53.24,18.76
26,15,car,68,-4.0,25.59,151.83,51.48,16.52
27,15,car,64,-4.0,25.43,169.99,55.14,8.86
28,15,car,63,-1.0,26.15,8.56,53.27,9.73
29,15,car,60,-3.0,26.85,45.81,53.05,6.95
30,15,car,61,1.0,27.1,72.73,53.5,7.5
31,15,car,63,2.0,27.7,3.04,53.7,9.3
32,15,car,64,1.0,27.29,28.89,53.95,10.05
33,15,car,64,0.0,27.08,10.86,56.47,7.53
34,15,car,69,5.0,27.66,96.35,56.79,12.21
35,15,car,70,1.0,27.27,45.34,58.21,11.79
36,15,car,66,-4.0,26.86,19.72,54.68,11.32
37,15,car,58,-8.0,28.2,95.06,51.65,6.35
38,15,car,60,2.0,28.63,85.94,51.7,8.3
39,15,car,64,4.0,28.18,24.86,50.95,13.05
40,15,car,61,-3.0,28.15,11.91,50.0,11.0
41,15,car,61,0.0,28.05,30.32,48.0,13.0
42,15,car,62,1.0,27.93,25.91,47.95,14.05
43,15,car,61,-1.0,28.42,14.97,49.05,11.95
44,15,car,64,3.0,28.47,5.55,49.94,14.06
45,15,car,56,-8.0,30.41,130.35,50.94,5.06
46,15,car,57,1.0,30.91,98.51,53.28,3.72
47,15,car,54,-3.0,31.14,5.22,50.21,3.79
48,15,car,52,-2.0,32.36,17.67,50.0,2.0
49,15,car,56,4.0,31.42,5.89,49.95,6.05
50,15,car,54,-2.0,32.07,28.8,51.67,2.33
51,15,car,61,7.0,32.66,81.9,54.71,6.29
52,15,car,56,-5.0,34.41,169.56,51.39,4.61
53,15,car,65,9.0,33.41,136.02,52.41,12.59
54,15,car,63,-2.0,33.13,61.14,49.63,13.37
55,15,car,62,-1.0,34.11,4.05,49.63,12.37
56,15,car,61,-1.0,34.19,26.72,50.44,10.56
57,15,car,63,2.0,34.29,13.37,49.95,13.05
58,15,car,58,-5.0,34.96,46.83,49.11,8.89
59,15,car,59,1.0,34.35,34.34,49.67,9.33
60,15,car,61,2.0,34.6,34.34,48.95,12.05
61,15,car,63,2.0,35.99,25.32,46.33,16.67
62,15,car,61,-2.0,37.04,23.55,45.78,15.22
63,15,car,58,-3.0,37.27,10.21,45.33,12.67
64,15,car,54,-4.0,38.32,18.72,44.58,9.42
65,15,car,58,4.0,38.05,1.54,44.95,13.05
66,15,car,55,-3.0,38.58,28.98,43.89,11.11
67,15,car,59,4.0,38.43,57.79,44.84,14.16
68,15,car,55,-4.0,39.19,5.87,44.63,10.37
69,15,car,59,4.0,39.89,89.44,44.84,14.16
71,15,car,59,2.0,40.94,33.31,44.53,14.47
72,15,car,63,4.0,41.53,0.32,44.05,18.95
73,15,car,57,-6.0,42.13,7.62,43.53,13.47
74,15,car,59,2.0,42.61,2.94,43.95,15.05
75,15,car,55,-4.0,42.33,25.04,41.2,13.8
76,15,car,62,7.0,42.73,14.81,43.37,18.63
77,15,car,53,-9.0,44.07,18.1,44.81,8.19
78,15,car,57,4.0,44.98,20.05,44.9,12.1
79,15,car,57,0.0,45.38,14.59,44.67,12.33
80,15,car,56,-1.0,46.03,3.46,44.19,11.81
81,15,car,58,2.0,47.19,16.86,44.19,13.81
82,15,car,61,3.0,48.03,15.43,43.71,17.29
83,15,car,57,-4.0,48.83,13.12,43.81,13.19
84,15,car,57,0.0,49.36,32.16,43.95,13.05
85,15,car,58,1.0,49.88,6.69,43.71,14.29
86,15,car,58,0.0,50.99,4.4,43.67,14.33
87,15,car,60,2.0,51.13,11.85,44.14,15.86
88,15,car,63,3.0,51.25,16.55,43.5,19.5
89,15,car,58,-5.0,50.7,15.02,43.23,14.77
90,15,car,60,2.0,51.55,36.42,43.73,16.27
91,15,car,61,1.0,50.42,25.82,42.95,18.05
92,15,car,63,2.0,51.39,35.27,42.73,20.27
93,15,car,61,-2.0,53.19,0.6,37.23,23.77
94,15,car,64,3.0,53.72,12.98,36.64,27.36
95,15,car,62,-2.0,54.9,26.4,36.04,25.96
96,15,car,63,1.0,54.39,55.73,36.86,26.14
97,15,car,62,-1.0,54.23,10.04,39.85,22.15
98,15,car,63,1.0,53.65,9.17,38.19,24.81
99,15,car,63,0.0,53.86,0.25,37.95,25.05
100,15,car,63,0.0,53.84,5.28,37.62,25.38
101,15,car,65,2.0,54.26,2.55,35.86,29.14
102,15,car,65,0.0,54.72,9.03,35.77,29.23
103,15,car,65,0.0,55.42,22.05,37.48,27.52
104,15,car,66,1.0,56.38,32.96,37.67,28.33
105,15,car,65,-1.0,57.22,21.97,42.8,22.2
106,15,car,64,-1.0,57.99,22.19,41.05,22.95
107,15,car,66,2.0,58.46,18.49,41.24,24.76
108,15,car,67,1.0,59.5,6.89,41.24,25.76
109,15,car,66,-1.0,60.76,7.44,43.63,22.37
110,15,car,67,1.0,61.88,10.24,43.05,23.95
111,15,car,67,0.0,62.9,23.73,46.5,20.5
112,15,car,66,-1.0,63.66,13.55,45.28,20.72
113,15,car,69,3.0,64.61,0.51,48.22,20.78
114,15,car,70,1.0,66.52,3.87,44.65,25.35
115,15,car,68,-2.0,66.88,11.75,44.7,23.3
116,15,car,69,1.0,67.48,1.59,44.9,24.1
117,15,car,70,1.0,68.33,5.12,46.83,23.17
118,15,car,71,1.0,70.55,35.67,47.94,23.06
119,15,car,72,1.0,71.03,26.96,45.35,26.65
120,15,car,73,1.0,71.82,14.51,43.24,29.76
121,15,car,74,1.0,73.09,16.7,45.0,29.0
122,15,car,73,-1.0,75.71,8.29,43.5,29.5
123,15,car,75,2.0,77.87,3.86,46.16,28.84
124,15,car,75,0.0,78.16,7.11,46.78,28.22
125,15,car,77,2.0,80.42,1.46,45.32,31.68
126,15,car,77,0.0,82.35,4.95,43.58,33.42
127,15,car,77,0.0,82.81,23.15,44.4,32.6
128,15,car,79,2.0,85.12,22.73,44.3,34.7
129,15,car,79,0.0,86.12,8.78,42.86,36.14
130,15,car,82,3.0,90.11,17.39,41.23,40.77
131,15,car,82,0.0,91.81,19.93,43.18,38.82
132,15,car,83,1.0,94.81,3.99,42.14,40.86
133,15,car,83,0.0,97.79,12.43,42.04,40.96
134,15,car,85,2.0,100.35,9.51,41.95,43.05
135,15,car,86,1.0,102.28,11.9,42.05,43.95
136,15,car,88,2.0,106.43,6.51,41.95,46.05
137,15,car,89,1.0,109.35,16.86,42.62,46.38
138,15,car,90,1.0,112.69,10.29,42.67,47.33
139,15,car,92,2.0,117.33,1.17,42.62,49.38
140,15,car,93,1.0,120.3,5.66,42.67,50.33
141,15,car,93,0.0,124.22,0.29,42.52,50.48
142,15,car,94,1.0,128.2,8.73,42.86,51.14
143,15,car,95,1.0,131.38,9.59,43.86,51.14
144,15,car,95,0.0,135.46,5.24,44.64,50.36
145,15,car,96,1.0,140.68,10.82,47.96,48.04
146,15,car,99,3.0,145.97,1.55,47.88,51.12
147,15,car,99,0.0,151.87,3.19,47.75,51.25
148,15,car,101,2.0,157.24,7.58,47.83,53.17
149,15,car,101,0.0,163.14,9.98,47.96,53.04
150,15,car,103,2.0,165.99,2.67,48.38,54.62
151,15,car,105,2.0,166.97,3.02,47.79,57.21
152,15,car,105,0.0,168.8,4.54,47.79,57.21
153,15,car,107,2.0,170.89,0.3,47.6,59.4
154,15,car,108,1.0,171.47,3.51,46.81,61.19
155,15,car,110,2.0,172.4,5.77,45.96,64.04
156,15,car,111,1.0,175.33,15.05,45.81,65.19
157,15,car,113,2.0,176.28,8.72,45.31,67.69
158,15,car,114,1.0,179.9,1.31,42.36,71.64
159,15,car,116,2.0,180.7,4.12,43.17,72.83
160,15,car,116,0.0,183.12,0.61,50.92,65.08
161,15,car,116,0.0,183.45,5.92,48.81,67.19
162,15,car,117,1.0,185.82,2.7,50.0,67.0
163,15,car,118,1.0,188.1,3.34,49.11,68.89
164,15,car,119,1.0,189.69,3.91,49.63,69.37
165,15,car,121,2.0,191.4,0.41,49.59,71.41
166,15,car,122,1.0,194.08,2.04,49.04,72.96
167,15,car,124,2.0,198.04,1.22,49.19,74.81
168,15,car,127,3.0,201.77,0.21,49.0,78.0
169,15,car,128,1.0,204.98,4.43,48.07,79.93
170,15,car,129,1.0,208.27,2.45,48.41,80.59
171,15,car,131,2.0,213.52,0.27,48.73,82.27
172,15,car,133,2.0,219.14,0.15,48.08,84.92
173,15,car,136,3.0,229.09,2.39,49.2,86.8
174,15,car,138,2.0,238.4,0.46,49.5,88.5
175,15,car,140,2.0,249.05,1.36,50.12,89.88
176,15,car,143,3.0,264.43,0.27,50.36,92.64
177,15,car,141,-2.0,268.25,16.2,50.16,90.84
178,15,car,136,-5.0,252.28,22.94,52.39,83.61
179,15,car,131,-5.0,263.83,70.92,53.13,77.87
180,15,car,125,-6.0,252.6,69.31,50.71,74.29
17,16,car,78,1.0,22.9,4.87,48.29,29.71
18,16,car,76,-2.0,23.23,3.52,47.76,28.24
19,16,car,74,-2.0,22.6,78.02,47.9,26.1
20,16,car,73,-1.0,22.59,73.66,47.62,25.38
21,16,car,76,3.0,22.07,10.04,47.57,28.43
22,16,car,75,-1.0,21.85,42.81,46.6,28.4
23,16,car,73,-2.0,21.48,46.25,50.27,22.73
24,16,car,68,-5.0,21.9,99.9,51.52,16.48
25,16,car,68,0.0,21.93,96.14,53.24,14.76
26,16,car,65,-3.0,22.21,0.21,51.48,13.52
27,16,car,60,-5.0,22.89,71.38,55.14,4.86
28,16,car,61,1.0,23.29,114.76,53.27,7.73
29,16,car,61,0.0,23.25,0.0,53.05,7.95
30,16,car,60,-1.0,23.83,0.0,53.5,6.5
31,16,car,57,-3.0,23.87,44.71,53.7,3.3
32,16,car,58,1.0,23.51,30.27,53.95,4.05
33,16,car,59,1.0,23.53,31.2,56.47,2.53
34,16,car,60,1.0,23.53,27.88,56.79,3.21
35,16,car,60,0.0,23.68,24.14,58.21,1.79
36,16,car,59,-1.0,23.13,32.15,54.68,4.32
37,16,car,53,-6.0,22.97,60.2,51.65,1.35
38,16,car,51,-2.0,23.17,137.15,51.7,-0.7
39,16,car,48,-3.0,23.47,17.9,50.95,-2.95
40,16,car,50,2.0,23.32,35.77,50.0,0.0
41,16,car,47,-3.0,22.86,0.0,48.0,-1.0
42,16,car,46,-1.0,22.51,0.0,47.95,-1.95
43,16,car,46,0.0,22.97,31.14,49.05,-3.05
44,16,car,46,0.0,22.96,0.75,49.94,-3.94
45,16,car,40,-6.0,24.06,2.41,50.94,-10.94
46,16,car,40,0.0,23.95,13.29,53.28,-13.28
47,16,car,40,0.0,23.51,2.76,50.21,-10.21
48,16,car,42,2.0,23.25,26.63,50.0,-8.0
49,16,car,40,-2.0,23.05,26.14,49.95,-9.95
50,16,car,39,-1.0,23.44,31.58,51.67,-12.67
51,16,car,44,5.0,23.18,34.23,54.71,-10.71
52,16,car,44,0.0,23.2,4.6,51.39,-7.39
53,16,car,46,2.0,23.25,20.24,52.41,-6.41
54,16,car,46,0.0,22.94,9.36,49.63,-3.63
55,16,car,43,-3.0,23.23,0.0,49.63,-6.63
56,16,car,41,-2.0,23.17,0.0,50.44,-9.44
57,16,car,40,-1.0,23.12,5.41,49.95,-9.95
58,16,car,39,-1.0,23.72,63.68,49.11,-10.11
59,16,car,38,-1.0,40.97,154.92,49.67,-11.67
60,16,car,33,-5.0,24.33,142.46,48.95,-15.95
61,16,car,33,0.0,24.58,2.5,46.33,-13.33
62,16,car,32,-1.0,24.22,73.33,45.78,-13.78
63,16,car,30,-2.0,23.9,53.5,45.33,-15.33
64,16,car,27,-3.0,23.79,3.59,44.58,-17.58
65,16,car,28,1.0,23.76,40.95,44.95,-16.95
66,16,car,29,1.0,23.9,24.59,43.89,-14.89
67,16,car,29,0.0,24.18,71.96,44.84,-15.84
68,16,car,30,1.0,24.25,36.28,44.63,-14.63
69,16,car,31,1.0,24.53,1.29,44.84,-13.84
70,16,car,31,0.0,25.16,34.64,44.42,-13.42
71,16,car,32,1.0,25.2,54.04,44.53,-12.53
72,16,car,38,6.0,23.83,19.04,44.05,-6.05
73,16,car,37,-1.0,24.11,0.0,43.53,-6.53
74,16,car,34,-3.0,24.82,0.0,43.95,-9.95
75,16,car,31,-3.0,24.88,68.23,41.2,-10.2
76,16,car,29,-2.0,24.9,36.3,43.37,-14.37
77,16,car,28,-1.0,24.53,35.57,44.81,-16.81
78,16,car,27,-1.0,24.38,37.59,44.9,-17.9
79,16,car,30,3.0,23.73,29.93,44.67,-14.67
80,16,car,31,1.0,23.12,7.01,44.19,-13.19
81,16,car,29,-2.0,23.51,118.53,44.19,-15.19
82,16,car,28,-1.0,23.95,110.09,43.71,-15.71
83,16,car,27,-1.0,23.87,12.88,43.81,-16.81
84,16,car,28,1.0,23.96,22.93,43.95,-15.95
85,16,car,32,4.0,23.73,25.24,43.71,-11.71
86,16,car,33,1.0,23.59,11.84,43.67,-10.67
87,16,car,33,0.0,23.56,5.46,44.14,-11.14
88,16,car,32,-1.0,23.49,7.48,43.5,-11.5
89,16,car,32,0.0,23.07,31.8,43.23,-11.23
90,16,car,31,-1.0,22.95,22.49,43.73,-12.73
91,16,car,30,-1.0,23.49,50.27,42.95,-12.95
92,16,car,27,-3.0,23.61,67.26,42.73,-15.73
93,16,car,27,0.0,23.57,18.56,37.23,-10.23
94,16,car,27,0.0,23.28,82.04,36.64,-9.64
95,16,car,25,-2.0,22.93,54.51,36.04,-11.04
96,16,car,20,-5.0,23.39,0.6,36.86,-16.86
97,16,car,21,1.0,23.82,2.32,39.85,-18.85
98,16,car,23,2.0,24.25,64.25,38.19,-15.19
99,16,car,23,0.0,24.38,5.59,37.95,-14.95
100,16,car,23,0.0,24.7,24.15,37.62,-14.62
101,16,car,21,-2.0,24.89,10.12,35.86,-14.86
102,16,car,20,-1.0,24.73,37.84,35.77,-15.77
103,16,car,17,-3.0,24.41,12.4,37.48,-20.48
104,16,car,18,1.0,24.57,35.49,37.67,-19.67
105,16,car,23,5.0,23.98,22.35,42.8,-19.8
106,16,car,26,3.0,23.67,4.23,41.05,-15.05
107,16,car,26,0.0,23.74,0.0,41.24,-15.24
108,16,car,24,-2.0,24.0,0.0,41.24,-17.24
109,16,car,19,-5.0,24.7,5.23,43.63,-24.63
110,16,car,19,0.0,2.61,84.02,43.05,-24.05
111,16,car,19,0.0,24.03,21.94,46.5,-27.5
112,16,car,19,0.0,2.81,37.89,45.28,-26.28
113,16,car,19,0.0,2.81,43.39,48.22,-29.22
114,16,car,20,1.0,2.98,27.2,44.65,-24.65
115,16,car,22,2.0,3.11,3.74,44.7,-22.7
116,16,car,23,1.0,25.25,11.25,44.9,-21.9
117,16,car,23,0.0,25.61,26.7,46.83,-23.83
118,16,car,21,-2.0,27.21,109.59,47.94,-26.94
119,16,car,20,-1.0,27.46,50.03,45.35,-25.35
120,16,car,20,0.0,27.76,42.2,43.24,-23.24
121,16,car,19,-1.0,28.13,176.19,45.0,-26.0
122,16,car,18,-1.0,29.49,144.78,43.5,-25.5
123,16,car,18,0.0,29.71,7.04,46.16,-28.16
124,16,car,18,0.0,29.78,3.17,46.78,-28.78
125,16,car,18,0.0,30.09,12.53,45.32,-27.32
126,16,car,19,1.0,29.87,68.39,43.58,-24.58
127,16,car,21,2.0,29.45,4.27,44.4,-23.4
128,16,car,19,-2.0,29.01,28.64,44.3,-25.3
129,16,car,15,-4.0,29.39,93.43,42.86,-27.86
130,16,car,11,-4.0,30.22,27.86,41.23,-30.23
131,16,car,10,-1.0,31.09,0.0,43.18,-33.18
132,16,car,11,1.0,31.5,0.0,42.14,-31.14
133,16,car,15,4.0,31.65,0.0,42.04,-27.04
134,16,car,13,-2.0,32.33,66.37,41.95,-28.95
135,16,car,11,-2.0,32.51,19.14,42.05,-31.05
136,16,car,11,0.0,32.2,74.35,41.95,-30.95
137,16,car,11,0.0,33.46,24.0,42.62,-31.62
138,16,car,12,1.0,33.64,11.96,42.67,-30.67
139,16,car,13,1.0,33.22,15.89,42.62,-29.62
140,16,car,10,-3.0,34.51,65.47,42.67,-32.67
141,16,car,10,0.0,36.14,39.53,42.52,-32.52
142,16,car,11,1.0,35.94,93.09,42.86,-31.86
143,16,car,15,4.0,35.57,5.47,43.86,-28.86
144,16,car,18,3.0,34.79,7.55,44.64,-26.64
145,16,car,18,0.0,35.25,105.01,47.96,-29.96
146,16,car,18,0.0,35.82,154.14,47.88,-29.88
147,16,car,18,0.0,36.29,72.8,47.75,-29.75
148,16,car,21,3.0,37.05,1.5,47.83,-26.83
149,16,car,22,1.0,37.52,9.96,47.96,-25.96
150,16,car,22,0.0,37.48,86.16,48.38,-26.38
151,16,car,20,-2.0,38.62,0.0,47.79,-27.79
152,16,car,20,0.0,39.27,0.0,47.79,-27.79
153,16,car,19,-1.0,39.41,21.25,47.6,-28.6
154,16,car,23,4.0,39.45,9.13,46.81,-23.81
155,16,car,29,6.0,38.99,35.36,45.96,-16.96
156,16,car,29,0.0,40.03,144.43,45.81,-16.81
157,16,car,29,0.0,40.42,57.96,45.31,-16.31
158,16,car,29,0.0,40.81,19.91,42.36,-13.36
159,16,car,28,-1.0,41.63,42.31,43.17,-15.17
160,16,car,27,-1.0,41.54,59.48,50.92,-23.92
161,16,car,26,-1.0,42.06,23.71,48.81,-22.81
162,16,car,23,-3.0,42.1,49.56,50.0,-27.0
163,16,car,22,-1.0,42.4,1.13,49.11,-27.11
164,16,car,24,2.0,43.19,17.66,49.63,-25.63
165,16,car,25,1.0,43.13,32.69,49.59,-24.59
166,16,car,24,-1.0,43.97,43.41,49.04,-25.04
167,16,car,20,-4.0,45.46,108.41,49.19,-29.19
168,16,car,16,-4.0,46.86,8.51,49.0,-33.0
169,16,car,17,1.0,47.69,150.97,48.07,-31.07
170,16,car,24,7.0,47.46,8.47,48.41,-24.41
171,16,car,25,1.0,47.4,5.32,48.73,-23.73
172,16,car,21,-4.0,48.56,42.85,48.08,-27.08
173,16,car,19,-2.0,49.07,81.81,49.2,-30.2
174,16,car,17,-2.0,49.91,46.09,49.5,-32.5
175,16,car,18,1.0,49.96,50.47,50.12,-32.12
176,16,car,20,2.0,50.31,1.06,50.36,-30.36
177,16,car,22,2.0,50.63,11.14,50.16,-28.16
178,16,car,22,0.0,51.15,70.93,52.39,-30.39
179,16,car,17,-5.0,49.62,62.83,53.13,-36.13
180,16,car,19,2.0,48.84,66.73,50.71,-31.71
181,16,car,20,1.0,48.13,22.11,46.26,-26.26
182,16,car,21,1.0,47.78,13.39,45.43,-24.43
183,16,car,24,3.0,47.91,57.83,47.91,-23.91
184,16,car,23,-1.0,47.9,30.15,46.22,-23.22
