frame,tracker_id,vehicle_class,speed,acceleration,distance_to_nearest,direction_change,avg_traffic_speed,relative_speed
163,68,car,11,0,19.94,64.1,49.11,-38.11
163,59,bus,2,2,72.24,122.12,49.11,-47.11
163,7,car,19,2,15.87,47.6,49.11,-30.11
163,135,van,0,0.0,0.46,0.0,49.11,0.0
163,83,car,75,1,25.86,20.62,49.11,25.89
163,94,car,16,-1,16.47,62.5,49.11,-33.11
163,49,car,43,0,16.47,85.63,49.11,-6.11
163,124,car,24,-3,25.86,93.77,49.11,-25.11
164,10,car,90,0,105.86,1.57,49.63,40.37
164,126,car,86,2,261.55,0.86,49.63,36.37
164,116,car,163,-3,170.48,4.61,49.63,113.37
164,110,car,97,-1,168.37,10.46,49.63,47.37
164,108,bus,59,0,168.37,21.55,49.63,9.37
164,6,car,68,1,105.86,1.8,49.63,18.37
164,15,car,119,1,189.69,3.91,49.63,69.37
164,76,van,68,-1,104.99,7.09,49.63,18.37
164,9,car,37,0,43.19,2.5,49.63,-12.63
164,16,car,24,2,43.19,17.66,49.63,-25.63
164,2,car,20,-1,32.48,28.85,49.63,-29.63
164,13,car,59,2,99.85,7.14,49.63,9.37
164,5,car,28,3,30.09,33.58,49.63,-21.63
164,32,car,37,0,30.09,17.44,49.63,-12.63
164,31,bus,38,1,27.32,3.73,49.63,-11.63
164,1,car,30,0,27.32,46.11,49.63,-19.63
164,83,car,77,2,26.02,0.93,49.63,27.37
164,70,car,23,0,15.32,6.16,49.63,-26.63
164,20,truck,26,-2,60.22,17.4,49.63,-23.63
164,98,car,14,1,19.86,6.99,49.63,-35.63
164,68,car,11,0,19.86,58.94,49.63,-38.63
164,7,car,20,1,15.32,0.9,49.63,-29.63
164,49,car,45,2,15.93,44.16,49.63,-4.63
164,58,car,56,1,44.94,24.59,49.63,6.37
164,94,car,15,-1,15.93,55.3,49.63,-34.63
164,59,bus,4,2,72.38,66.22,49.63,-45.63
164,124,car,26,2,26.02,130.66,49.63,-23.63
165,126,car,87,1,251.33,0.33,49.59,37.41
165,116,car,160,-3,168.28,1.22,49.59,110.41
165,110,car,97,0,168.28,10.53,49.59,47.41
165,10,car,92,2,107.95,3.38,49.59,42.41
165,15,car,121,2,191.4,0.41,49.59,71.41
165,6,car,68,0,107.95,5.48,49.59,18.41
165,108,bus,60,1,169.66,5.42,49.59,10.41
165,76,van,67,-1,103.09,11.89,49.59,17.41
165,9,car,37,0,43.13,21.35,49.59,-12.59
165,16,car,25,1,43.13,32.69,49.59,-24.59
165,2,car,20,0,32.57,26.93,49.59,-29.59
165,1,car,32,2,27.23,15.77,49.59,-17.59
165,5,car,26,-2,30.53,0.0,49.59,-23.59
165,32,car,39,2,30.53,29.42,49.59,-10.59
165,13,car,61,2,101.7,5.67,49.59,11.41
165,31,bus,38,0,27.23,47.03,49.59,-11.59
165,83,car,76,-1,26.25,49.5,49.59,26.41
165,70,car,24,1,14.79,14.92,49.59,-25.59
165,20,truck,27,1,60.42,26.72,49.59,-22.59
165,58,car,53,-3,46.57,38.71,49.59,3.41
165,49,car,41,-4,15.53,132.3,49.59,-8.59
165,98,car,15,1,19.82,22.54,49.59,-34.59
165,68,car,10,-1,19.82,0.0,49.59,-39.59
165,7,car,21,1,14.79,1.66,49.59,-28.59
165,94,car,14,-1,15.53,96.51,49.59,-35.59
165,59,bus,3,-1,72.61,17.68,49.59,-46.59
165,124,car,25,-1,26.25,109.41,49.59,-24.59
166,126,car,88,1,239.82,2.24,49.04,38.96
166,110,car,95,-2,166.48,4.52,49.04,45.96
166,10,car,92,0,109.1,1.84,49.04,42.96
166,116,car,156,-4,166.48,0.34,49.04,106.96
166,15,car,122,1,194.08,2.04,49.04,72.96
166,108,bus,57,-3,167.96,33.3,49.04,7.96
166,6,car,69,1,109.1,5.05,49.04,19.96
166,76,van,67,0,101.04,2.47,49.04,17.96
166,9,car,37,0,43.97,11.36,49.04,-12.04
166,16,car,24,-1,43.97,43.41,49.04,-25.04
166,2,car,20,0,32.39,35.02,49.04,-29.04
166,1,car,31,-1,26.86,5.9,49.04,-18.04
166,58,car,53,0,46.32,7.54,49.04,3.96
166,5,car,23,-3,30.09,0.0,49.04,-26.04
166,31,bus,38,0,26.86,30.21,49.04,-11.04
166,32,car,39,0,30.09,0.74,49.04,-10.04
166,83,car,77,1,26.84,12.75,49.04,27.96
166,70,car,24,0,14.5,0.91,49.04,-25.04
166,49,car,39,-2,15.24,49.28,49.04,-10.04
166,98,car,15,0,19.72,12.75,49.04,-34.04
166,20,truck,28,1,60.49,15.27,49.04,-21.04
166,68,car,10,0,19.72,0.0,49.04,-39.04
166,7,car,21,0,14.5,19.49,49.04,-28.04
166,94,car,12,-2,15.24,0.0,49.04,-37.04
166,59,bus,4,1,73.2,151.48,49.04,-45.04
166,124,car,23,-2,26.84,94.26,49.04,-26.04
166,13,car,60,-1,103.18,3.78,49.04,10.96
167,108,bus,59,2,167.3,14.79,49.19,9.81
167,116,car,155,-1,164.25,7.72,49.19,105.81
167,126,car,89,1,231.25,4.01,49.19,39.81
167,10,car,93,1,109.55,3.85,49.19,43.81
167,15,car,124,2,198.04,1.22,49.19,74.81
167,110,car,95,0,164.25,9.28,49.19,45.81
167,6,car,69,0,109.55,1.66,49.19,19.81
167,76,van,66,-1,98.99,11.44,49.19,16.81
167,9,car,37,0,45.46,10.06,49.19,-12.19
167,58,car,53,0,45.73,31.64,49.19,3.81
167,2,car,20,0,32.96,30.04,49.19,-29.19
167,16,car,20,-4,45.46,108.41,49.19,-29.19
167,1,car,29,-2,26.91,52.11,49.19,-20.19
167,5,car,29,6,30.04,0.97,49.19,-20.19
167,13,car,58,-2,104.32,10.48,49.19,8.81
167,32,car,39,0,30.04,24.7,49.19,-10.19
167,83,car,74,-3,26.04,162.42,49.19,24.81
167,70,car,24,0,13.99,7.52,49.19,-25.19
167,98,car,16,1,19.83,81.46,49.19,-33.19
167,138,bus,0,0.0,0.16,0.0,49.19,0.0
167,31,bus,36,-2,26.91,84.16,49.19,-13.19
167,68,car,9,-1,19.83,0.0,49.19,-40.19
167,49,car,39,0,15.23,28.78,49.19,-10.19
167,94,car,15,3,15.23,0.0,49.19,-34.19
167,124,car,27,4,26.04,151.26,49.19,-22.19
167,7,car,22,1,13.99,2.31,49.19,-27.19
167,139,car,0,0.0,22.27,0.0,49.19,0.0
167,59,bus,4,0,74.15,155.27,49.19,-45.19
167,20,truck,27,-1,0.16,7.96,49.19,-22.19
168,15,car,127,3,201.77,0.21,49.0,78.0
168,10,car,94,1,111.57,3.74,49.0,45.0
168,126,car,90,1,220.44,1.4,49.0,41.0
168,108,bus,54,-5,166.94,2.68,49.0,5.0
168,116,car,153,-2,161.63,1.89,49.0,104.0
168,110,car,92,-3,161.63,16.22,49.0,43.0
168,6,car,70,1,111.57,2.01,49.0,21.0
168,76,van,65,-1,98.52,3.47,49.0,16.0
168,9,car,37,0,46.86,5.1,49.0,-12.0
168,2,car,19,-1,31.97,56.98,49.0,-30.0
168,16,car,16,-4,46.86,8.51,49.0,-33.0
168,5,car,27,-2,29.62,16.46,49.0,-22.0
168,1,car,28,-1,25.96,62.55,49.0,-21.0
168,31,bus,37,1,25.96,111.41,49.0,-12.0
168,13,car,59,1,106.52,1.54,49.0,10.0
168,58,car,55,2,44.21,7.89,49.0,6.0
168,83,car,74,0,25.5,0.0,49.0,25.0
168,70,car,26,2,13.85,37.8,49.0,-23.0
168,98,car,16,0,19.82,24.52,49.0,-33.0
168,138,bus,0,0.0,0.1,0.0,49.0,0.0
168,124,car,31,4,25.5,5.44,49.0,-18.0
168,20,truck,25,-2,0.1,18.66,49.0,-24.0
168,68,car,7,-2,19.82,0.0,49.0,-42.0
168,49,car,38,-1,14.88,0.55,49.0,-11.0
168,32,car,40,1,29.62,55.02,49.0,-9.0
168,94,car,15,0,14.88,128.88,49.0,-34.0
168,139,car,0,0.0,21.82,0.0,49.0,0.0
168,7,car,22,0,13.85,3.13,49.0,-27.0
168,59,bus,6,2,74.12,178.0,49.0,-43.0
169,15,car,128,1,204.98,4.43,48.07,79.93
169,126,car,90,0,214.16,2.88,48.07,41.93
169,10,car,95,1,113.11,2.16,48.07,46.93
169,116,car,150,-3,159.2,11.94,48.07,101.93
169,6,car,69,-1,113.11,2.26,48.07,20.93
169,108,bus,60,6,168.66,19.0,48.07,11.93
169,110,car,91,-1,159.2,6.74,48.07,42.93
169,76,van,65,0,96.31,14.0,48.07,16.93
169,9,car,39,2,47.69,29.98,48.07,-9.07
169,2,car,20,1,31.59,8.92,48.07,-28.07
169,16,car,17,1,47.69,150.97,48.07,-31.07
169,58,car,54,-1,43.68,6.42,48.07,5.93
169,1,car,30,2,26.47,101.8,48.07,-18.07
169,31,bus,36,-1,26.47,142.07,48.07,-12.07
169,20,truck,24,-1,60.8,1.98,48.07,-24.07
169,5,car,26,-1,30.23,5.03,48.07,-22.07
169,83,car,34,-40,25.43,0.0,48.07,-14.07
169,98,car,16,0,19.9,0.0,48.07,-32.07
169,70,car,25,-1,14.23,9.68,48.07,-23.07
169,94,car,32,17,18.73,145.85,48.07,-16.07
169,124,car,32,1,25.43,11.54,48.07,-16.07
169,32,car,36,-4,30.23,98.45,48.07,-12.07
169,68,car,7,0,19.9,0.0,48.07,-41.07
169,7,car,22,0,14.23,124.85,48.07,-26.07
169,49,car,37,-1,18.73,0.26,48.07,-11.07
169,59,bus,5,-1,74.65,170.62,48.07,-43.07
169,13,car,58,-1,108.83,6.93,48.07,9.93
169,139,car,0,0,21.53,2.2,48.07,0.0
170,15,car,129,1,208.27,2.45,48.41,80.59
170,126,car,90,0,203.46,5.6,48.41,41.59
170,6,car,70,1,116.51,1.31,48.41,21.59
170,10,car,96,1,116.51,4.32,48.41,47.59
170,116,car,148,-2,158.55,7.4,48.41,99.59
170,108,bus,57,-3,165.89,27.62,48.41,8.59
170,110,car,91,0,158.55,7.26,48.41,42.59
170,76,van,64,-1,94.71,0.3,48.41,15.59
170,9,car,38,-1,47.46,48.03,48.41,-10.41
170,2,car,20,0,30.87,57.42,48.41,-28.41
170,16,car,24,7,47.46,8.47,48.41,-24.41
170,31,bus,40,4,25.19,156.41,48.41,-8.41
170,1,car,31,1,25.19,3.45,48.41,-17.41
170,13,car,59,1,110.82,4.93,48.41,10.59
170,20,truck,26,2,60.13,16.18,48.41,-22.41
170,58,car,55,1,41.87,4.24,48.41,6.59
170,32,car,35,-1,28.96,155.45,48.41,-13.41
170,5,car,26,0,28.96,28.74,48.41,-22.41
170,98,car,16,0,20.14,0.0,48.41,-32.41
170,70,car,24,-1,14.43,31.85,48.41,-24.41
170,83,car,35,1,25.49,19.47,48.41,-13.41
170,124,car,32,0,25.49,43.02,48.41,-16.41
170,94,car,28,-4,17.2,171.42,48.41,-20.41
170,68,car,8,1,20.14,0.0,48.41,-40.41
170,59,bus,5,0,75.52,0.0,48.41,-43.41
170,7,car,21,-1,14.43,6.65,48.41,-27.41
170,139,car,0,0,21.37,39.6,48.41,0.0
170,49,car,39,2,17.2,42.52,48.41,-9.41
171,15,car,131,2,213.52,0.27,48.73,82.27
171,126,car,91,1,196.37,7.89,48.73,42.27
171,110,car,90,-1,156.95,6.17,48.73,41.27
171,10,car,97,1,119.45,3.64,48.73,48.27
171,6,car,70,0,119.45,0.16,48.73,21.27
171,108,bus,57,0,166.73,9.31,48.73,8.27
171,116,car,147,-1,156.95,2.18,48.73,98.27
171,76,van,65,1,93.46,1.33,48.73,16.27
171,9,car,39,1,47.4,50.49,48.73,-9.73
171,2,car,22,2,31.14,2.9,48.73,-26.73
171,16,car,25,1,47.4,5.32,48.73,-23.73
171,31,bus,39,-1,25.5,24.23,48.73,-9.73
171,20,truck,27,1,59.93,54.44,48.73,-21.73
171,1,car,30,-1,25.5,22.96,48.73,-18.73
171,5,car,25,-1,28.1,9.09,48.73,-23.73
171,98,car,16,0,20.69,8.36,48.73,-32.73
171,32,car,35,0,28.1,84.78,48.73,-13.73
171,13,car,60,1,112.84,12.72,48.73,11.27
171,83,car,35,0,25.76,86.42,48.73,-13.73
171,70,car,24,0,14.61,2.2,48.73,-24.73
171,124,car,32,0,25.76,37.99,48.73,-16.73
171,58,car,53,-2,41.1,14.44,48.73,4.27
171,68,car,8,0,20.69,6.68,48.73,-40.73
171,94,car,25,-3,50.65,14.59,48.73,-23.73
171,59,bus,4,-1,76.03,0.0,48.73,-44.73
171,7,car,20,-1,14.61,10.56,48.73,-28.73
171,139,car,0,0,21.16,0.0,48.73,0.0
172,15,car,133,2,219.14,0.15,48.08,84.92
172,10,car,98,1,122.97,2.09,48.08,49.92
172,126,car,91,0,191.14,3.32,48.08,42.92
172,6,car,71,1,122.97,3.37,48.08,22.92
172,110,car,89,-1,154.55,0.03,48.08,40.92
172,108,bus,55,-2,165.91,12.44,48.08,6.92
172,116,car,145,-2,153.18,6.74,48.08,96.92
172,76,van,64,-1,91.98,6.74,48.08,15.92
172,9,car,39,0,48.56,20.52,48.08,-9.08
172,2,car,23,1,30.91,5.01,48.08,-25.08
172,13,car,62,2,115.16,20.92,48.08,13.92
172,16,car,21,-4,48.56,42.85,48.08,-27.08
172,31,bus,39,0,25.47,30.26,48.08,-9.08
172,98,car,15,-1,20.97,14.81,48.08,-33.08
172,1,car,28,-2,25.47,15.21,48.08,-20.08
172,5,car,24,-1,28.11,9.8,48.08,-24.08
172,32,car,35,0,28.11,34.47,48.08,-13.08
172,124,car,30,-2,25.94,101.63,48.08,-18.08
172,58,car,50,-3,40.79,5.18,48.08,1.92
172,83,car,36,1,25.94,6.39,48.08,-12.08
172,70,car,23,-1,14.08,50.9,48.08,-25.08
172,20,truck,26,-1,60.25,65.84,48.08,-22.08
172,94,car,23,-2,50.75,172.67,48.08,-25.08
172,68,car,9,1,20.97,29.75,48.08,-39.08
172,59,bus,1,-3,76.74,6.17,48.08,-47.08
172,7,car,20,0,14.08,87.18,48.08,-28.08
173,6,car,72,1,126.25,4.01,49.2,22.8
173,126,car,91,0,185.0,1.79,49.2,41.8
173,10,car,99,1,126.25,4.09,49.2,49.8
173,15,car,136,3,229.09,2.39,49.2,86.8
173,110,car,88,-1,153.39,0.6,49.2,38.8
173,116,car,149,4,150.29,11.0,49.2,99.8
173,108,bus,55,0,163.69,4.93,49.2,5.8
173,76,van,65,1,89.9,6.4,49.2,15.8
173,13,car,62,0,117.52,10.9,49.2,12.8
173,9,car,40,1,49.07,28.29,49.2,-9.2
173,2,car,22,-1,31.69,18.77,49.2,-27.2
173,16,car,19,-2,49.07,81.81,49.2,-30.2
173,31,bus,38,-1,26.18,102.17,49.2,-11.2
173,20,truck,24,-2,0.33,17.6,49.2,-25.2
173,32,car,36,1,27.22,52.1,49.2,-13.2
173,58,car,50,0,40.86,6.67,49.2,0.8
173,1,car,25,-3,26.18,30.62,49.2,-24.2
173,98,car,14,-1,21.13,42.78,49.2,-35.2
173,124,car,28,-2,25.71,40.12,49.2,-21.2
173,94,car,24,1,38.1,1.04,49.2,-25.2
173,83,car,35,-1,25.71,109.84,49.2,-14.2
173,145,truck,0,0.0,0.33,0.0,49.2,0.0
173,70,car,21,-2,30.21,5.02,49.2,-28.2
173,5,car,25,1,27.22,23.61,49.2,-24.2
173,144,bus,0,0.0,33.03,0.0,49.2,0.0
173,59,bus,4,3,77.34,1.48,49.2,-45.2
173,68,car,8,-1,21.13,7.37,49.2,-41.2
174,126,car,91,0,177.09,2.41,49.5,41.5
174,6,car,73,1,131.15,4.83,49.5,23.5
174,10,car,99,0,131.15,3.85,49.5,49.5
174,116,car,110,-39,146.31,10.65,49.5,60.5
174,110,car,88,0,151.49,5.32,49.5,38.5
174,15,car,138,2,238.4,0.46,49.5,88.5
174,76,van,64,-1,88.28,11.34,49.5,14.5
174,13,car,63,1,119.84,14.17,49.5,13.5
174,9,car,40,0,50.39,37.21,49.5,-9.5
174,108,bus,55,0,163.73,14.89,49.5,5.5
174,2,car,22,0,31.4,16.32,49.5,-27.5
174,20,truck,26,2,0.42,56.45,49.5,-23.5
174,16,car,17,-2,49.91,46.09,49.5,-32.5
174,32,car,37,1,27.1,4.01,49.5,-12.5
174,58,car,50,0,40.56,7.83,49.5,0.5
174,31,bus,38,0,25.6,90.36,49.5,-11.5
174,1,car,29,4,25.6,5.36,49.5,-20.5
174,94,car,22,-2,38.27,30.24,49.5,-27.5
174,124,car,28,0,25.57,58.55,49.5,-21.5
174,5,car,24,-1,27.1,32.34,49.5,-25.5
174,98,car,14,0,30.25,59.26,49.5,-35.5
174,70,car,19,-2,30.25,14.86,49.5,-30.5
174,83,car,36,1,25.57,150.0,49.5,-13.5
174,59,bus,5,1,77.35,12.64,49.5,-44.5
174,145,truck,0,0.0,0.42,0.0,49.5,0.0
174,144,bus,0,0.0,32.89,0.0,49.5,0.0
175,126,car,91,0,171.68,0.69,50.12,40.88
175,10,car,101,2,138.03,1.29,50.12,50.88
175,6,car,74,1,138.03,5.43,50.12,23.88
175,110,car,88,0,150.41,0.07,50.12,37.88
175,108,bus,57,2,163.81,0.78,50.12,6.88
175,116,car,109,-1,141.27,5.11,50.12,58.88
175,15,car,140,2,249.05,1.36,50.12,89.88
175,76,van,63,-1,87.63,20.29,50.12,12.88
175,9,car,40,0,51.26,15.81,50.12,-10.12
175,2,car,22,0,31.84,17.44,50.12,-28.12
175,32,car,38,1,26.77,2.41,50.12,-12.12
175,16,car,18,1,49.96,50.47,50.12,-32.12
175,20,truck,28,2,0.27,34.55,50.12,-22.12
175,13,car,62,-1,122.61,8.04,50.12,11.88
175,94,car,27,5,14.23,23.16,50.12,-23.12
175,1,car,31,2,25.75,11.42,50.12,-19.12
175,58,car,51,1,39.71,13.18,50.12,0.88
175,31,bus,37,-1,25.75,37.06,50.12,-13.12
175,5,car,24,0,26.77,43.18,50.12,-26.12
175,124,car,29,1,25.37,8.37,50.12,-21.12
175,70,car,18,-1,30.06,15.03,50.12,-32.12
175,83,car,34,-2,25.37,1.5,50.12,-16.12
175,49,car,54,15,14.23,48.69,50.12,3.88
175,98,car,14,0,30.06,7.0,50.12,-36.12
175,145,truck,0,0,0.27,53.54,50.12,0.0
175,144,bus,0,0,26.62,36.07,50.12,0.0
175,146,van,0,0.0,373.51,0.0,50.12,0.0
175,59,bus,3,-2,77.54,4.03,50.12,-47.12
176,6,car,74,0,143.25,5.63,50.36,23.64
176,10,car,103,2,143.25,4.18,50.36,52.64
176,126,car,95,4,165.21,5.41,50.36,44.64
176,108,bus,58,1,164.84,0.75,50.36,7.64
176,15,car,143,3,264.43,0.27,50.36,92.64
176,110,car,85,-3,148.94,9.93,50.36,34.64
176,116,car,107,-2,138.46,1.96,50.36,56.64
176,146,van,0,0.0,363.86,0.0,50.36,0.0
176,9,car,40,0,52.08,10.99,50.36,-10.36
176,76,van,63,0,87.03,41.13,50.36,12.64
176,2,car,23,1,31.62,2.63,50.36,-27.36
176,16,car,20,2,50.31,1.06,50.36,-30.36
176,32,car,38,0,27.43,35.75,50.36,-12.36
176,94,car,29,2,15.88,46.0,50.36,-21.36
176,31,bus,38,1,25.31,56.37,50.36,-12.36
176,1,car,28,-3,25.31,52.97,50.36,-22.36
176,20,truck,26,-2,0.6,36.24,50.36,-24.36
176,13,car,64,2,124.52,16.61,50.36,13.64
176,145,truck,0,0,0.6,66.25,50.36,0.0
176,58,car,51,0,39.23,4.28,50.36,0.64
176,5,car,25,1,27.43,32.38,50.36,-25.36
176,49,car,51,-3,15.88,162.27,50.36,0.64
176,124,car,31,2,25.12,21.6,50.36,-19.36
176,98,car,15,1,30.34,0.0,50.36,-35.36
176,70,car,17,-1,30.34,14.63,50.36,-33.36
176,83,car,34,0,25.12,17.11,50.36,-16.36
176,59,bus,1,-2,77.13,1.54,50.36,-49.36
177,6,car,75,1,150.09,4.81,50.16,24.84
177,126,car,98,3,160.03,6.83,50.16,47.84
177,10,car,103,0,150.09,0.69,50.16,52.84
177,108,bus,56,-2,163.15,16.88,50.16,5.84
177,15,car,141,-2,268.25,16.2,50.16,90.84
177,116,car,106,-1,135.57,3.14,50.16,55.84
177,110,car,85,0,147.12,9.4,50.16,34.84
177,76,van,63,0,85.6,26.12,50.16,12.84
177,9,car,40,0,53.12,8.93,50.16,-10.16
177,13,car,63,-1,126.26,25.32,50.16,12.84
177,2,car,22,-1,31.46,55.91,50.16,-28.16
177,16,car,22,2,50.63,11.14,50.16,-28.16
177,31,bus,37,-1,25.2,31.65,50.16,-13.16
177,94,car,30,1,15.76,110.6,50.16,-20.16
177,32,car,38,0,27.91,10.92,50.16,-12.16
177,5,car,26,1,27.91,19.17,50.16,-24.16
177,1,car,26,-2,25.2,26.19,50.16,-24.16
177,145,truck,0,0,0.51,34.32,50.16,0.0
177,58,car,49,-2,39.55,13.78,50.16,-1.16
177,20,truck,26,0,0.51,3.38,50.16,-24.16
177,98,car,17,2,30.32,0.0,50.16,-33.16
177,124,car,32,1,24.84,12.18,50.16,-18.16
177,49,car,50,-1,15.76,112.42,50.16,-0.16
177,70,car,16,-1,30.32,20.66,50.16,-34.16
177,59,bus,2,1,77.14,167.71,50.16,-48.16
177,83,car,31,-3,24.84,147.89,50.16,-19.16
178,126,car,99,1,154.26,2.54,52.39,46.61
178,10,car,104,1,159.26,2.2,52.39,51.61
178,6,car,74,-1,159.26,1.37,52.39,21.61
178,15,car,136,-5,252.28,22.94,52.39,83.61
178,76,van,63,0,84.97,11.11,52.39,10.61
178,108,bus,55,-1,162.17,15.12,52.39,2.61
178,116,car,105,-1,130.4,17.98,52.39,52.61
178,110,car,85,0,144.14,2.85,52.39,32.61
178,9,car,41,1,54.08,8.29,52.39,-11.39
178,13,car,63,0,134.63,8.31,52.39,10.61
178,2,car,23,1,31.73,31.84,52.39,-29.39
178,16,car,22,0,51.15,70.93,52.39,-30.39
178,31,bus,37,0,24.87,22.13,52.39,-15.39
178,5,car,30,4,27.94,9.3,52.39,-22.39
178,32,car,39,1,27.94,35.4,52.39,-13.39
178,94,car,30,0,14.53,50.31,52.39,-22.39
178,1,car,28,2,24.87,50.56,52.39,-24.39
178,124,car,33,1,39.27,112.68,52.39,-19.39
178,58,car,50,1,37.85,16.14,52.39,-2.39
178,70,car,15,-1,29.45,25.65,52.39,-37.39
178,98,car,16,-1,29.45,44.54,52.39,-36.39
178,49,car,56,6,14.53,141.84,52.39,3.61
178,59,bus,1,-1,76.85,169.37,52.39,-51.39
179,10,car,105,1,170.05,0.03,53.13,51.87
179,126,car,97,-2,149.62,0.03,53.13,43.87
179,6,car,76,2,170.05,3.0,53.13,22.87
179,116,car,104,-1,128.11,30.47,53.13,50.87
179,108,bus,56,1,160.83,8.6,53.13,2.87
179,110,car,83,-2,143.54,12.28,53.13,29.87
179,15,car,131,-5,263.83,70.92,53.13,77.87
179,76,van,61,-2,82.97,20.4,53.13,7.87
179,9,car,40,-1,55.1,16.54,53.13,-13.13
179,2,car,25,2,31.55,3.33,53.13,-28.13
179,5,car,31,1,28.09,11.48,53.13,-22.13
179,16,car,17,-5,49.62,62.83,53.13,-36.13
179,58,car,50,0,38.07,5.68,53.13,-3.13
179,13,car,64,1,132.02,19.5,53.13,10.87
179,94,car,29,-1,16.4,162.7,53.13,-24.13
179,31,bus,38,1,24.28,31.39,53.13,-15.13
179,1,car,30,2,24.28,35.91,53.13,-23.13
179,32,car,39,0,28.09,29.27,53.13,-14.13
179,124,car,33,0,39.25,3.87,53.13,-20.13
179,20,truck,28,2,59.87,29.99,53.13,-25.13
179,70,car,16,1,29.37,21.18,53.13,-37.13
179,49,car,53,-3,16.4,123.16,53.13,-0.13
179,98,car,16,0,29.37,57.98,53.13,-37.13
180,10,car,107,2,182.69,0.65,50.71,56.29
180,6,car,75,-1,182.69,2.46,50.71,24.29
180,126,car,96,-1,144.66,2.91,50.71,45.29
180,108,bus,56,0,160.73,11.2,50.71,5.29
180,110,car,83,0,142.97,13.34,50.71,32.29
180,116,car,103,-1,124.35,12.04,50.71,52.29
180,76,van,61,0,82.1,9.1,50.71,10.29
180,9,car,40,0,55.94,9.02,50.71,-10.71
180,13,car,64,0,134.01,17.04,50.71,13.29
180,2,car,26,1,31.27,20.85,50.71,-24.71
180,20,truck,29,1,0.71,5.77,50.71,-21.71
180,16,car,19,2,48.84,66.73,50.71,-31.71
180,15,car,125,-6,252.6,69.31,50.71,74.29
180,94,car,30,1,17.93,15.35,50.71,-20.71
180,58,car,49,-1,37.61,5.62,50.71,-1.71
180,5,car,28,-3,27.63,64.29,50.71,-22.71
180,32,car,41,2,27.63,4.9,50.71,-9.71
180,1,car,29,-1,24.1,6.35,50.71,-21.71
180,31,bus,38,0,24.1,4.3,50.71,-12.71
180,49,car,53,0,17.93,67.54,50.71,2.29
180,70,car,16,0,29.28,4.95,50.71,-34.71
180,148,truck,0,0.0,0.71,0.0,50.71,0.0
180,98,car,16,0,29.28,13.69,50.71,-34.71
180,124,car,32,-1,39.6,13.96,50.71,-18.71
180,59,bus,1,0,77.7,6.28,50.71,-49.71
181,10,car,108,1,195.02,2.51,46.26,61.74
181,6,car,77,2,195.02,2.24,46.26,30.74
181,126,car,96,0,139.37,4.75,46.26,49.74
181,108,bus,55,-1,161.82,13.81,46.26,8.74
181,110,car,83,0,139.37,0.86,46.26,36.74
181,116,car,103,0,121.24,3.08,46.26,56.74
181,9,car,40,0,55.95,16.08,46.26,-6.26
181,76,van,61,0,80.33,1.63,46.26,14.74
181,13,car,65,1,136.99,2.43,46.26,18.74
181,20,truck,29,0,60.49,25.41,46.26,-17.26
181,58,car,49,0,37.2,22.87,46.26,2.74
181,16,car,20,1,48.13,22.11,46.26,-26.26
181,2,car,23,-3,31.1,73.07,46.26,-23.26
181,94,car,29,-1,18.95,47.19,46.26,-17.26
181,5,car,27,-1,26.89,4.86,46.26,-19.26
181,31,bus,36,-2,23.18,41.51,46.26,-10.26
181,32,car,38,-3,26.89,39.28,46.26,-8.26
181,49,car,33,-20,18.95,49.75,46.26,-13.26
181,1,car,28,-1,23.18,127.39,46.26,-18.26
181,70,car,15,-1,29.53,17.23,46.26,-31.26
181,98,car,17,1,29.53,9.52,46.26,-29.26
181,59,bus,2,1,79.07,160.21,46.26,-44.26
181,124,car,30,-2,39.86,2.24,46.26,-16.26
182,6,car,77,0,209.23,0.62,45.43,31.57
182,126,car,96,0,135.2,9.01,45.43,50.57
182,10,car,110,2,209.23,14.27,45.43,64.57
182,108,bus,55,0,161.95,19.05,45.43,9.57
182,116,car,101,-2,118.95,2.41,45.43,55.57
182,110,car,82,-1,135.2,12.82,45.43,36.57
182,76,van,59,-2,79.79,2.35,45.43,13.57
182,9,car,41,1,56.31,11.46,45.43,-4.43
182,13,car,63,-2,140.21,6.24,45.43,17.57
182,16,car,21,1,47.78,13.39,45.43,-24.43
182,94,car,29,0,19.59,17.97,45.43,-16.43
182,58,car,48,-1,37.04,10.11,45.43,2.57
182,2,car,23,0,30.76,52.65,45.43,-22.43
182,49,car,33,0,19.59,26.67,45.43,-12.43
182,31,bus,33,-3,23.67,11.04,45.43,-12.43
182,5,car,24,-3,27.68,29.11,45.43,-21.43
182,1,car,28,0,23.67,127.79,45.43,-17.43
182,70,car,11,-4,29.48,69.9,45.43,-34.43
182,32,car,37,-1,27.68,3.57,45.43,-8.43
182,98,car,17,0,29.48,6.99,45.43,-28.43
182,20,truck,26,-3,60.38,53.64,45.43,-19.43
182,124,car,30,0,39.66,118.72,45.43,-15.43
182,59,bus,1,-1,79.74,28.5,45.43,-44.43
183,6,car,79,2,223.38,0.92,47.91,31.09
183,10,car,111,1,223.38,10.33,47.91,63.09
183,126,car,93,-3,131.18,0.53,47.91,45.09
183,116,car,99,-2,115.89,0.83,47.91,51.09
183,108,bus,55,0,159.95,8.54,47.91,7.09
183,110,car,80,-2,131.18,6.94,47.91,32.09
